,val_loss,val_accuracy,loss,accuracy
0,1.7501533161848783,0.3294999897480011,1.9639469373226166,0.28457143902778625
1,1.8540477444231511,0.31450000405311584,1.646916071176529,0.40385714173316956
2,1.727709560021758,0.34700000286102295,1.4822733688354492,0.4635714292526245
3,1.6174223946407438,0.39800000190734863,1.3819582229852676,0.49885714054107666
4,1.6412078949436546,0.3889999985694885,1.28550290286541,0.5354285836219788
5,1.6350663959234952,0.39399999380111694,1.2206000393629075,0.5654285550117493
6,1.6156629183888436,0.4309999942779541,1.1363488501310348,0.5968571305274963
7,1.6640918010100723,0.4065000116825104,1.081205608844757,0.6119999885559082
8,1.7541354826278985,0.39750000834465027,1.032568320930004,0.6374285817146301
9,1.6618777249753476,0.41350001096725464,1.0134090012311936,0.6438571214675903
10,1.7945885485038162,0.4129999876022339,0.9465210318565369,0.6644285917282104
11,1.7244257123209537,0.41749998927116394,0.8999706247448921,0.6859999895095825
12,1.716621678583324,0.4699999988079071,0.8652540078759193,0.6958571672439575
13,1.70005151681602,0.4645000100135803,0.8343883475661278,0.6997143030166626
14,1.8110648146085442,0.4560000002384186,0.7778128872811795,0.7281428575515747
15,1.8074600632488727,0.46149998903274536,0.7591060255467892,0.7360000014305115
16,1.7761975873820484,0.47200000286102295,0.7364480417966842,0.7442857027053833
17,1.9081837984733283,0.4480000138282776,0.7138727179169655,0.7561428546905518
18,1.9307480157166719,0.4519999921321869,0.7096507750451565,0.7507143020629883
19,1.8209981021285058,0.476500004529953,0.6726128868758678,0.7661428451538086
20,1.8907532439939678,0.476500004529953,0.6510812424123287,0.7735714316368103
21,1.806509295385331,0.4794999957084656,0.6201147909462452,0.7855714559555054
22,1.9676528634876014,0.46299999952316284,0.6077500957250596,0.7897142767906189
23,1.889117174874991,0.46549999713897705,0.5930108557641506,0.7954285740852356
24,1.8567489110119642,0.48350000381469727,0.5794779247045517,0.8035714030265808
25,1.8111071757972241,0.5044999718666077,0.5680370766669511,0.8087142705917358
26,1.8439312941767276,0.5015000104904175,0.5430803705751895,0.8108571171760559
27,1.9730555914901198,0.4690000116825104,0.5298333226144314,0.821142852306366
28,1.982110840594396,0.4970000088214874,0.5231190809607505,0.8214285969734192
29,1.8516908357292414,0.503000020980835,0.506576930731535,0.8255714178085327
30,1.9763915238156915,0.5049999952316284,0.4927456048876047,0.8337143063545227
31,1.8927274007909,0.4970000088214874,0.49914651170372965,0.8312857151031494
32,2.0782432345300914,0.47350001335144043,0.4714723629504442,0.8392857313156128
33,2.039978219922632,0.49799999594688416,0.4682994759082794,0.8420000076293945
34,2.00800842853263,0.47699999809265137,0.46939944617450235,0.8351428508758545
35,1.9013942830264567,0.5009999871253967,0.45942158468067645,0.843999981880188
36,1.9724350421782584,0.503000020980835,0.44232553683221343,0.8492857217788696
37,1.9848110515810549,0.5184999704360962,0.43363766081631183,0.8510000109672546
38,1.9671414802316576,0.5224999785423279,0.4247071484476328,0.8610000014305115
39,1.9388268710486591,0.5105000138282776,0.42193809188902376,0.8529999852180481
40,1.9070062003470958,0.5235000252723694,0.4400601930916309,0.8479999899864197
41,2.016051924135536,0.5005000233650208,0.41087406642735,0.8635714054107666
42,2.1674827521294358,0.4749999940395355,0.3997044083476067,0.8661428689956665
43,2.007001889292151,0.4959999918937683,0.4063885448873043,0.8652856945991516
44,2.075825750613585,0.5009999871253967,0.3966991431266069,0.8667142987251282
45,2.1074021467752755,0.4925000071525574,0.40061988212168215,0.8608571290969849
46,1.9754087101947517,0.5070000290870667,0.3833742806687951,0.8678571581840515
47,2.074195684171282,0.4894999861717224,0.3935692873969674,0.8692857027053833
48,2.098603380434215,0.5009999871253967,0.3556070966273546,0.8812857270240784
49,1.9941712561808527,0.5055000185966492,0.3589454271644354,0.8809999823570251
50,2.198514678659849,0.49300000071525574,0.36940195921808483,0.8794285655021667
51,2.0278586945682764,0.512499988079071,0.35292917795479295,0.883571445941925
52,2.0669010309083387,0.5095000267028809,0.35474132470786574,0.8765714168548584
53,2.0012983179092405,0.5139999985694885,0.34533200528472663,0.8811428546905518
54,2.0778831429686395,0.5040000081062317,0.33776311099529266,0.8888571262359619
55,2.092872104723938,0.5019999742507935,0.3317231613025069,0.8891428709030151
56,2.024702433706261,0.5040000081062317,0.3200118423998356,0.8952857255935669
57,2.19913061701227,0.5120000243186951,0.32000802423804997,0.892714262008667
58,2.103861514213495,0.5080000162124634,0.30664703946560623,0.8975714445114136
59,2.0614816220197825,0.49149999022483826,0.3222217223420739,0.8881428837776184
60,2.1236435627378523,0.5130000114440918,0.30142105996608737,0.9018571376800537
61,2.0790867723897097,0.5235000252723694,0.3133881900459528,0.8975714445114136
62,2.192870572488755,0.492000013589859,0.3063300813362002,0.8954285979270935
63,2.135558637212962,0.4925000071525574,0.3032621758803725,0.8960000276565552
64,2.0912811761721968,0.5120000243186951,0.28816208969801665,0.9020000100135803
65,2.103717660615221,0.5145000219345093,0.31297944534569977,0.8958571553230286
66,2.2109879188984634,0.5065000057220459,0.30304945580661297,0.8989999890327454
67,2.180374851017259,0.48899999260902405,0.29684783529490233,0.9002857208251953
68,2.0372063258918933,0.5090000033378601,0.29574092738330365,0.899571418762207
